approve;black;hispan;obrat;loanprc;unem;male;married;dep;self;sch;chist;pubrec
1;0;0;29;0,785123944282532;3,20000004768372;1;1;2;1;1;1;0
1;1;0;22;0,801393747329712;3,20000004768372;1;1;3;1;1;1;1
1;0;0;17,5;0,75309818983078;4,30000019073486;1;1;0;0;0;0;0
1;0;0;36;0,591836750507355;3,20000004768372;1;1;0;0;0;1;0
0;0;0;42;0,895161271095276;3,20000004768372;1;0;1;0;1;0;0
1;0;0;31;0,9532710313797;1,79999995231628;0;0;0;0;1;1;0
1;0;0;41;1,25;3,20000004768372;0;0;0;0;1;1;0
1;0;0;22;0,647668421268463;3,09999990463257;1;1;1;0;1;1;0
1;0;0;37,5;0,802919685840607;3,20000004768372;0;0;0;0;1;1;0
1;0;0;32,4000015258789;0,769230782985687;3,20000004768372;1;1;2;0;0;1;0
1;0;0;25;0,740740716457367;3,90000009536743;1;1;0;0;1;1;0
1;0;0;32;0,955752193927765;4,30000019073486;1;1;0;0;1;1;0
1;0;0;49;0,203703701496124;3,20000004768372;1;1;0;0;1;1;0
1;0;0;40;0,640167355537415;3,09999990463257;1;1;0;0;1;1;0
1;0;0;17,2999992370605;0,375;4,30000019073486;0;0;0;0;1;1;0
1;0;0;15;0,677966117858887;5,30000019073486;1;1;2;1;1;1;0
1;0;0;41;0,723684191703796;3,90000009536743;1;0;0;0;1;1;0
1;0;0;43;0,751445114612579;3,20000004768372;1;1;5;0;1;1;0
1;0;0;32,7999992370605;0,900473952293396;3,20000004768372;1;1;0;1;1;1;0
1;0;0;27;0,802816927433014;3,20000004768372;1;0;0;0;1;1;0
1;0;0;14,3999996185303;0,800000011920929;10,6000003814697;1;0;0;1;1;1;0
1;0;0;37,4000015258789;0,56521737575531;3,09999990463257;1;1;0;0;1;1;0
1;0;0;35;0,797752797603607;3,09999990463257;1;0;0;0;1;1;1
1;0;0;35;0,64039409160614;5,30000019073486;1;1;2;0;1;1;0
1;0;0;39;0,800000011920929;3,09999990463257;1;1;0;0;1;1;0
1;0;0;14;1;3,59999990463257;1;1;0;0;0;1;0
1;0;0;34;0,405128210783005;1,79999995231628;1;1;2;0;1;0;0
1;0;0;40,5;0,800000011920929;3,09999990463257;1;0;0;0;1;1;0
1;0;0;26;1;1,79999995231628;1;1;0;0;1;1;0
1;0;0;37,5999984741211;0,800000011920929;3,20000004768372;0;0;0;0;1;1;0
1;0;0;34,9000015258789;0,277777791023254;4,30000019073486;1;1;2;0;0;1;0
1;0;0;36;0,648888885974884;3,20000004768372;1;1;2;0;1;1;0
1;0;0;25;0,752941191196442;3,20000004768372;1;0;0;1;1;1;0
1;0;0;30;0,591836750507355;4,30000019073486;0;0;0;0;1;1;0
1;0;0;30;1;3,90000009536743;1;0;1;0;1;1;0
1;0;0;36;0,916666686534882;3,20000004768372;1;0;0;0;0;1;0
1;0;0;28,7000007629395;0,949044585227966;3,20000004768372;1;1;0;0;0;1;0
1;0;0;35;0,6926229596138;10,6000003814697;1;1;0;0;1;1;0
1;0;0;24,1000003814697;0,400000005960464;3,59999990463257;0;0;2;0;1;1;0
0;0;0;37;0,796296298503876;3,09999990463257;1;1;0;0;0;0;0
1;0;0;35;0,800000011920929;3,09999990463257;1;1;3;0;1;1;0
1;0;0;18;0,696202516555786;3,20000004768372;1;0;0;0;0;1;0
1;0;0;29;0,759803950786591;1,79999995231628;1;1;1;0;1;1;0
1;0;0;24;0,702247202396393;10,6000003814697;1;1;0;0;1;1;0
1;0;0;33;0,800000011920929;2;0;0;1;0;1;1;0
1;0;0;26,6000003814697;0,797752797603607;3,20000004768372;0;0;0;0;1;1;0
0;0;0;30;0,800000011920929;3,90000009536743;0;0;1;0;1;1;0
1;1;0;37;0,899999976158142;3,59999990463257;0;0;0;0;1;1;0
1;0;0;26,6000003814697;0,560606062412262;1,79999995231628;1;0;3;0;1;1;0
0;0;0;31;0,719230771064758;3,20000004768372;0;0;2;1;1;0;0
1;0;0;30;0,734567880630493;3,20000004768372;1;0;0;0;1;1;0
1;0;0;30;0,944444417953491;3,20000004768372;1;1;0;0;1;1;0
1;1;0;35;0,901098906993866;3,20000004768372;1;0;0;0;1;1;0
1;0;0;28;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;25;0,718309879302979;3,20000004768372;1;1;0;0;1;1;0
1;1;0;40;0,903999984264374;3,09999990463257;1;1;2;0;0;1;0
1;0;0;33;0,903999984264374;3,90000009536743;1;1;2;0;1;1;0
1;0;0;35;0,508843541145325;3,20000004768372;1;0;0;0;1;1;0
1;0;0;33;0,899999976158142;10,6000003814697;1;1;1;0;0;1;0
1;0;0;36;0,800000011920929;3,09999990463257;1;1;1;0;1;1;0
1;0;0;40;0,555555582046509;3,20000004768372;1;0;0;0;1;1;0
1;0;0;38;0,75;2;1;1;2;0;1;0;1
1;0;0;40;0,677966117858887;3,90000009536743;1;0;2;0;1;1;0
1;0;0;24;0,703703701496124;10,6000003814697;1;1;1;1;1;1;0
1;0;0;20;0,463709682226181;3,20000004768372;1;1;0;0;1;1;0
0;1;0;63;0,788888871669769;3,20000004768372;0;0;0;0;1;0;1
1;1;0;24;0,800000011920929;4,30000019073486;0;0;0;0;1;1;0
1;0;0;30;1;10,6000003814697;1;1;3;1;1;1;0
1;1;0;31,6000003814697;0,896226406097412;3,09999990463257;1;1;0;0;1;1;0
1;0;1;31;0,899999976158142;3,20000004768372;1;1;4;0;1;1;0
1;0;0;30,8999996185303;0,899999976158142;4,30000019073486;0;0;0;0;1;1;0
1;0;0;36,2000007629395;0,947826087474823;3,20000004768372;1;0;0;0;0;1;0
1;0;0;38;0,800000011920929;2;1;1;1;0;1;1;0
0;0;0;32;0,796178340911865;3,20000004768372;1;1;3;0;0;1;1
0;1;0;48;0,895652174949646;3,20000004768372;0;0;0;0;1;0;1
1;0;0;30;0,871428549289703;4,30000019073486;1;1;0;0;0;1;0
1;0;0;30;0,647058844566345;3,20000004768372;1;0;0;0;1;0;0
1;0;0;28;0,803418815135956;3,20000004768372;1;1;0;1;1;1;0
1;0;0;35,2999992370605;0,796826481819153;1,79999995231628;1;1;1;0;1;1;1
1;1;0;33;0,422580659389496;10,6000003814697;1;1;0;1;0;1;0
1;0;0;12;0,622009575366974;4,30000019073486;1;0;0;0;1;1;0
1;0;0;29,6000003814697;0,592592597007751;1,79999995231628;0;0;0;0;0;1;0
1;0;1;49;0,747126460075378;5,30000019073486;1;0;0;0;0;1;0
1;0;0;25,2999992370605;0,631901860237122;3,20000004768372;1;0;0;0;1;0;0
0;0;0;39;0,797687888145447;4,30000019073486;1;0;0;1;1;1;0
1;0;0;23;0,592592597007751;1,79999995231628;1;1;3;0;1;1;0
0;1;0;35;0,902325570583344;1,79999995231628;0;0;0;1;1;0;0
1;0;0;32;0,948148131370544;4,30000019073486;1;1;2;0;0;1;0
1;0;1;36;0,800000011920929;3,90000009536743;1;0;0;0;1;1;0
1;0;0;36;0,927631556987762;3,09999990463257;1;1;0;0;1;1;0
1;0;0;35,2000007629395;0,89147287607193;3,20000004768372;0;0;0;0;1;1;0
1;0;0;24,2000007629395;0,197183102369308;3,59999990463257;1;1;0;0;1;1;0
1;0;0;37;0,800000011920929;3,09999990463257;1;0;0;0;1;1;0
1;0;0;37,2999992370605;0,8984375;10,6000003814697;1;1;0;0;0;1;0
1;0;0;29;0,899999976158142;3,20000004768372;1;1;0;0;1;0;0
1;1;0;38;0,60526317358017;3,90000009536743;0;0;1;0;1;1;0
1;0;0;37;0,800000011920929;3,90000009536743;0;1;0;0;1;1;0
1;0;0;32;0,751999974250793;3,20000004768372;1;1;0;0;1;1;0
1;0;1;36;0,72972971200943;1,79999995231628;1;1;3;0;0;1;0
1;0;0;33,0999984741211;0,745762705802917;1,79999995231628;0;0;0;0;0;1;0
0;0;0;50,5;0,641350209712982;1,79999995231628;1;1;1;0;1;0;0
0;1;0;42,5;0,951351344585419;1,79999995231628;1;0;0;0;1;0;0
0;1;0;18;0,800000011920929;3,20000004768372;1;1;3;0;1;0;1
1;0;0;22;0,704545438289642;3,20000004768372;0;0;1;1;0;1;0
0;1;0;34;0,879699230194092;3,20000004768372;0;0;0;0;1;0;1
1;0;0;24;0,510526299476624;3,90000009536743;1;1;0;0;1;1;0
1;0;0;32;1,10526311397552;3,20000004768372;1;0;0;0;1;0;0
1;1;0;26,3999996185303;0,447154462337494;1,79999995231628;1;1;0;0;1;1;0
1;0;0;15;0,689189195632935;10,6000003814697;1;1;2;0;0;0;0
1;0;0;33;0,732876718044281;10,6000003814697;1;1;2;0;0;1;0
1;0;0;38;0,799249529838562;3,90000009536743;1;1;2;0;1;1;0
0;0;0;54;0,956140339374542;3,20000004768372;1;1;0;0;0;0;1
1;0;0;30,2000007629395;0,79518073797226;1,79999995231628;1;0;0;0;1;1;0
1;0;0;24;0,110132157802582;3,20000004768372;0;0;2;1;1;1;0
1;0;0;32;0,780141830444336;4,30000019073486;1;1;0;0;0;1;0
1;0;0;34,7000007629395;0,724137902259827;3,20000004768372;1;0;0;0;0;1;0
1;1;0;34;0,783333361148834;10,6000003814697;1;1;2;0;0;1;0
0;0;1;53,9000015258789;0,949333310127258;3,20000004768372;0;1;0;0;0;0;0
1;0;0;29;0,724806189537048;1,79999995231628;1;1;1;0;1;1;0
1;0;0;24;0,273972600698471;3,59999990463257;0;0;0;0;1;1;0
0;0;0;25;0,897435903549194;3,59999990463257;1;1;0;0;1;1;0
1;0;0;40;0,876923084259033;1,79999995231628;1;1;0;0;1;1;0
0;0;0;49;1;3,59999990463257;0;0;1;0;1;1;0
0;0;0;47;0,901886820793152;3,20000004768372;1;1;2;1;1;1;0
1;0;0;27;0,801418423652649;3,20000004768372;1;1;0;0;1;0;0
1;0;0;30,2999992370605;0,903225779533386;3,20000004768372;1;1;0;0;1;1;0
0;1;0;57,5999984741211;0,899280548095703;3,20000004768372;1;1;0;0;1;0;0
1;0;0;36;0,951724112033844;3,20000004768372;1;1;0;0;1;0;0
1;0;0;31,8999996185303;0,951724112033844;3,20000004768372;1;1;0;0;1;1;0
1;0;0;30,2000007629395;0,7843137383461;3,09999990463257;1;1;2;0;1;0;0
1;0;0;30,1000003814697;0,877192974090576;3,20000004768372;1;1;1;0;1;1;0
1;0;0;33;0,801418423652649;3,20000004768372;0;0;0;0;1;1;0
1;0;0;35;0,800000011920929;3,20000004768372;0;0;0;0;1;1;0
1;0;0;37;0,800000011920929;3,90000009536743;1;1;2;0;0;0;0
1;0;0;29,8999996185303;0,790123462677002;3,09999990463257;0;0;0;0;0;1;0
1;1;0;40;0,898203611373901;4,30000019073486;1;1;0;0;1;0;1
1;0;0;34;0,724137902259827;3,20000004768372;1;1;0;1;1;1;1
0;1;0;30;0,769230782985687;4,30000019073486;0;0;0;0;0;1;0
1;0;0;34;0,526315808296204;3,20000004768372;1;1;2;1;1;1;1
1;0;1;31;0,858108103275299;3,09999990463257;1;1;0;0;0;1;0
1;0;0;32;0,625;10,6000003814697;1;1;0;0;1;1;0
1;0;0;41;0,800000011920929;3,59999990463257;1;1;0;0;1;1;0
1;1;0;36;0,801324486732483;2;1;1;0;0;1;1;0
1;1;0;25;0,801980197429657;10,6000003814697;0;0;1;0;0;1;0
1;0;0;30,8999996185303;0,801204800605774;3,09999990463257;1;1;2;0;1;1;0
1;0;0;38;0,591836750507355;3,20000004768372;1;1;0;0;1;1;0
1;0;0;29,7000007629395;0,631578922271729;1,79999995231628;1;0;0;0;0;1;0
1;0;0;21;0,555555582046509;3,59999990463257;1;1;1;0;0;1;1
1;0;0;33;0,852070987224579;1,79999995231628;1;1;0;0;1;1;0
1;0;0;27,5;0,899999976158142;3,20000004768372;0;0;0;0;1;1;0
1;0;0;38;0,800000011920929;10,6000003814697;1;1;5;1;0;1;0
1;0;0;23;0,800000011920929;10,6000003814697;1;1;0;1;0;1;0
1;0;0;26,3999996185303;0,400000005960464;10,6000003814697;1;0;0;0;1;1;0
1;0;0;34;0,272727280855179;10,6000003814697;0;0;1;1;1;1;1
1;0;0;27;0,800000011920929;4,30000019073486;1;1;1;0;1;1;0
0;0;0;18;1;10,6000003814697;1;0;0;0;1;0;1
1;0;0;21;0,289256185293198;3,09999990463257;1;1;0;0;1;1;0
1;0;0;35,5;0,689655184745789;3,90000009536743;0;0;0;0;1;0;0
0;1;0;44;0,898734152317047;3,90000009536743;1;1;3;0;1;0;1
1;0;0;31;0,80701756477356;3,20000004768372;1;0;0;0;1;1;0
1;0;0;24,6000003814697;0,321100920438766;2;1;1;1;0;1;1;0
1;0;0;36,5;1;3,20000004768372;1;0;0;0;1;1;0
1;0;0;36;0,798882663249969;3,09999990463257;1;1;0;0;1;1;0
1;0;0;22;0,617449641227722;4,30000019073486;1;1;0;0;0;1;0
1;0;0;33;1;3,20000004768372;0;0;1;0;1;1;0
1;0;0;29;0,333333343267441;3,09999990463257;1;0;0;0;1;1;0
1;0;0;28;0,849161982536316;3,59999990463257;1;1;0;0;0;0;0
1;0;0;27;0,950980365276337;3,20000004768372;1;1;1;0;0;1;0
1;0;0;31,2000007629395;0,631578922271729;10,6000003814697;1;1;2;0;1;1;0
1;0;0;37;1,14084506034851;3,59999990463257;1;1;1;0;1;1;0
1;0;0;34;0,763265311717987;1,79999995231628;1;1;1;0;1;1;0
1;0;0;26;0,797202825546265;3,90000009536743;0;1;1;0;1;1;0
1;0;0;19;0,625;3,59999990463257;1;0;0;0;1;1;0
0;0;0;58,4000015258789;0,754601240158081;3,20000004768372;1;0;0;0;1;0;0
1;0;0;28;0,747967481613159;3,20000004768372;0;1;0;0;1;1;0
1;0;0;31,7999992370605;0,315789461135864;3,59999990463257;1;1;0;0;1;1;0
1;0;0;27;0,952380955219269;2;1;1;0;0;1;1;0
0;0;0;21;0,705660402774811;4,30000019073486;1;0;0;1;1;1;0
1;0;0;28;0,338709682226181;1,79999995231628;1;1;4;0;1;1;0
1;0;0;36;0,738636374473572;3,90000009536743;1;1;1;0;1;1;0
1;0;0;26;0,800000011920929;3,20000004768372;1;0;0;0;1;1;0
1;0;0;34,7999992370605;0,75;3,90000009536743;0;1;0;1;0;1;0
1;0;0;31;0,972972989082336;1,79999995231628;1;1;0;0;1;0;0
1;0;0;40;0,578947365283966;3,09999990463257;1;0;0;0;1;0;0
1;0;0;15;0,69767439365387;3,20000004768372;0;1;0;0;0;1;0
1;0;1;32;0,943750023841858;3,90000009536743;1;1;0;0;1;1;0
1;0;0;25;0,692307710647583;3,09999990463257;1;0;0;0;0;1;0
1;0;0;21;1;3,20000004768372;1;0;0;0;1;1;0
1;0;0;31;0,75;4,30000019073486;0;0;1;0;1;1;0
1;0;0;34;0,553043365478516;3,90000009536743;1;1;0;0;0;1;0
1;1;0;38;0,899999976158142;3,09999990463257;1;1;6;0;0;1;0
1;1;0;33,7999992370605;0,902438998222351;3,90000009536743;1;0;3;0;0;1;0
1;0;0;31;0,697761178016663;1,79999995231628;1;1;2;0;1;1;0
1;0;0;35,7000007629395;0,800000011920929;3,09999990463257;1;0;0;0;1;0;0
1;0;0;11;0,357647061347961;1,79999995231628;1;0;1;0;1;1;0
1;0;0;24,8999996185303;0,237127378582954;1,79999995231628;1;1;0;0;1;1;0
0;0;0;47,2000007629395;0,869565188884735;2;1;0;0;0;1;1;0
1;0;0;34;0,948717951774597;3,20000004768372;1;1;1;0;0;1;0
1;0;0;42;0,750684916973114;3,20000004768372;1;1;0;0;1;1;0
1;0;0;22;0,653179168701172;3,20000004768372;1;1;0;0;1;1;0
1;0;0;37;0,80246913433075;10,6000003814697;1;1;1;1;1;1;0
1;0;0;35,5;0,950570344924927;10,6000003814697;1;1;3;0;0;1;0
1;0;0;35,2999992370605;1;2;1;1;3;0;1;1;0
1;0;0;27,7000007629395;0,652173936367035;1,79999995231628;1;1;2;1;1;1;0
1;0;0;17,5;0,821052610874176;3,09999990463257;1;1;1;0;1;1;0
1;0;1;37;0,95652174949646;3,59999990463257;1;1;2;0;0;1;1
0;0;0;24;0,753424644470215;3,20000004768372;1;1;0;0;1;1;0
1;0;0;41;0,714285731315613;3,20000004768372;1;1;1;0;1;1;0
1;0;0;37,2999992370605;0,800000011920929;3,20000004768372;1;1;1;0;1;1;0
1;0;0;38;0,48128342628479;3,90000009536743;1;1;2;0;1;1;0
1;0;0;33,2999992370605;0,798701286315918;3,90000009536743;1;0;0;0;1;0;1
0;1;0;31;0,95336788892746;3,20000004768372;1;1;2;0;1;1;0
1;1;0;33;0,951724112033844;10,6000003814697;1;0;0;0;1;1;1
0;1;0;33,5;1;2;0;1;1;0;0;0;1
0;1;0;45;0,909090936183929;4,30000019073486;1;1;2;0;1;0;1
0;1;0;39;0,949999988079071;4,30000019073486;1;0;1;1;0;1;0
0;0;0;38;0,899999976158142;4,30000019073486;0;0;1;0;0;1;0
0;1;0;47;0,954198479652405;1,79999995231628;1;1;2;0;0;0;1
1;0;0;33,2000007629395;0,400000005960464;4,30000019073486;1;1;2;0;0;1;0
1;0;0;38;0,903030276298523;10,6000003814697;1;1;0;0;1;1;0
1;0;0;36;0,75;4,30000019073486;1;1;0;0;1;0;0
1;0;0;29;0,653333306312561;3,09999990463257;1;1;2;0;1;1;0
1;0;0;29,7999992370605;0,200000002980232;3,20000004768372;0;1;2;0;0;1;0
1;0;0;38,2000007629395;0,797297298908234;3,20000004768372;1;1;0;0;1;1;0
1;0;0;38,4000015258789;0,800000011920929;4,30000019073486;1;0;0;1;1;1;0
1;0;0;36;0,722929954528809;4,30000019073486;1;1;5;1;1;1;1
1;0;0;34,5;0,901408433914185;3,09999990463257;1;1;2;0;1;1;0
1;1;0;35,9000015258789;0,590717315673828;3,90000009536743;1;0;0;0;0;1;0
1;0;0;19;1,08000004291534;10,6000003814697;1;1;0;0;1;1;0
1;1;0;36,2999992370605;0,797297298908234;3,59999990463257;1;1;0;0;1;1;0
1;0;0;28;0,775862097740173;3,20000004768372;1;1;0;0;0;1;0
1;0;0;11;0,790697693824768;8,89999961853027;1;1;1;1;0;1;0
1;0;0;27,6000003814697;0,800000011920929;1,79999995231628;0;0;0;0;1;1;0
1;0;0;27;0,852941155433655;1,79999995231628;1;1;0;0;1;1;0
1;0;0;35;0,897590339183807;3,20000004768372;1;1;2;0;1;1;0
1;0;0;26;0,707547187805176;3,59999990463257;0;1;1;0;1;1;0
1;0;0;37;0,902833998203278;3,09999990463257;1;1;0;0;1;1;0
0;0;0;34;0,865000009536743;3,90000009536743;1;1;0;0;1;0;0
1;0;0;29;0,899999976158142;3,20000004768372;1;1;0;0;1;0;0
1;1;0;26;0,891089081764221;1,79999995231628;1;0;0;0;1;1;0
1;0;0;20;0,414634138345718;3,20000004768372;1;1;0;0;1;1;0
1;0;0;31;0,798387110233307;3,20000004768372;1;0;0;0;1;1;0
1;1;0;38;0,800000011920929;3,20000004768372;1;0;2;0;1;1;0
1;0;0;31;0,666666686534882;3,09999990463257;1;1;0;0;1;1;0
1;0;0;33;0,75862067937851;3,20000004768372;1;1;2;0;1;1;0
1;0;0;29,6000003814697;0,542028963565826;3,20000004768372;1;1;2;0;1;1;0
1;0;1;28,7000007629395;0,899999976158142;3,20000004768372;0;1;4;0;0;1;0
1;0;0;33;0,727891147136688;5,30000019073486;0;0;0;0;1;1;0
1;0;0;28;0,603773593902588;3,20000004768372;1;1;0;1;1;1;0
1;0;0;37;0,786324799060822;3,20000004768372;1;1;2;0;1;1;0
1;0;0;38;0,797546029090881;3,20000004768372;1;1;1;0;1;0;0
1;1;0;35,5;0,899999976158142;10,6000003814697;1;1;2;1;1;0;1
1;0;0;56;0,800000011920929;3,20000004768372;0;0;0;1;1;1;0
1;0;0;36;0,649717509746552;1,79999995231628;0;0;0;0;0;1;0
1;0;0;34;0,800000011920929;3,09999990463257;1;1;3;0;1;1;0
1;0;0;17;0,800000011920929;3,20000004768372;1;0;1;0;1;1;0
1;0;0;32;0,894039750099182;3,20000004768372;0;0;0;0;1;1;0
1;0;0;37;0,950310587882996;1,79999995231628;1;1;0;0;1;1;0
1;0;0;35,2999992370605;0,897959172725677;1,79999995231628;0;0;1;0;0;0;0
1;0;0;33,5;0,903030276298523;3,09999990463257;1;1;0;0;0;1;0
1;0;0;35;0,899999976158142;3,90000009536743;0;0;0;0;1;1;1
0;1;0;32;0,796747982501984;3,09999990463257;1;0;0;0;1;0;1
1;0;0;25,3999996185303;0,676328480243683;4,30000019073486;1;0;0;0;1;1;0
0;0;0;25;0,797546029090881;3,20000004768372;1;1;2;0;1;1;0
1;0;0;37,9000015258789;0,903846144676208;3,20000004768372;0;0;0;0;1;0;1
1;0;0;33;0,594936728477478;4,30000019073486;1;0;0;0;1;1;0
1;0;0;27;0,43674698472023;3,90000009536743;1;1;2;0;1;1;0
1;1;0;34;0,899999976158142;1,79999995231628;1;0;0;0;1;1;0
1;0;0;19;0,802919685840607;3,59999990463257;0;1;0;0;1;1;0
1;0;0;37,7000007629395;0,803278684616089;3,20000004768372;0;1;2;0;0;1;0
1;0;0;24;0,630434811115265;3,20000004768372;1;1;0;0;1;1;0
1;0;0;32;0,899280548095703;10,6000003814697;0;0;0;0;1;1;0
0;0;0;34;0,611111104488373;10,6000003814697;1;1;0;0;1;1;0
1;0;0;39;0,806539535522461;3,20000004768372;1;0;0;1;1;1;0
1;0;0;30,3999996185303;0,473484843969345;1,79999995231628;1;1;1;0;1;1;0
1;0;0;30;0,200000002980232;3,20000004768372;0;1;0;0;1;1;0
1;0;0;30;0,423728823661804;3,20000004768372;1;1;2;0;1;1;1
1;0;0;26;0,593650817871094;3,09999990463257;1;1;0;0;1;1;0
1;0;0;36,2000007629395;0,902298867702484;3,09999990463257;1;1;0;0;1;1;0
1;0;0;38;0,876190483570099;4,30000019073486;1;1;0;0;1;1;0
1;0;0;28;0,466666668653488;3,20000004768372;1;1;1;1;1;0;0
1;0;0;28,6000003814697;0,801980197429657;10,6000003814697;1;1;1;1;1;1;0
1;0;0;32;0,796992480754852;2;1;1;0;0;1;1;0
0;0;1;42;0,89682537317276;4,30000019073486;1;1;1;0;0;0;0
1;0;1;39;0,523809552192688;5,30000019073486;1;1;1;0;1;1;0
1;0;0;37;0,238095238804817;1,79999995231628;1;1;4;0;1;1;0
1;0;0;27,6000003814697;1;2;1;1;0;0;1;1;0
1;0;0;39;0,625;3,20000004768372;0;0;0;0;1;1;0
1;0;0;44;0,650349676609039;4,30000019073486;0;0;0;1;1;1;0
1;0;0;36;0,739726006984711;10,6000003814697;1;1;3;0;1;1;0
1;0;0;21;0,952941179275513;3,59999990463257;1;0;2;0;1;0;0
1;0;0;35;0,944542944431305;3,20000004768372;1;1;4;0;1;1;0
1;0;0;30;0,903030276298523;4,30000019073486;1;1;0;0;1;1;0
1;0;0;23;0,700934588909149;3,20000004768372;1;1;2;1;1;1;0
1;0;0;22;0,463157892227173;3,20000004768372;1;1;0;0;1;1;0
1;0;0;32;0,709876537322998;5,30000019073486;1;1;2;0;1;1;0
0;0;0;38,7999992370605;0,942857146263123;3,90000009536743;1;1;2;0;1;0;0
1;0;0;18;0,796296298503876;1,79999995231628;1;1;1;1;1;1;0
0;0;0;31,3999996185303;0,863636374473572;10,6000003814697;1;1;2;0;1;1;0
1;0;0;34,4000015258789;0,699999988079071;3,20000004768372;0;0;0;0;0;1;0
1;0;0;31;0,803738296031952;10,6000003814697;1;1;0;0;1;1;0
1;0;0;40;0,903999984264374;3,20000004768372;1;1;3;0;0;1;0
1;0;0;33;0,795031070709229;3,20000004768372;1;1;0;0;1;1;0
1;0;0;34;0,801886796951294;10,6000003814697;0;0;0;0;1;1;0
1;0;0;44;0,800904989242554;3,20000004768372;1;0;0;0;1;1;0
1;0;0;30;0,899999976158142;3,20000004768372;1;1;0;0;1;1;0
0;0;1;15;0,800000011920929;3,20000004768372;1;1;0;0;1;1;1
1;0;0;35;0,928301870822906;3,59999990463257;1;1;2;0;1;1;0
0;1;0;31,2999992370605;0,851063847541809;3,90000009536743;1;0;2;0;1;1;0
1;0;0;8;1;3,59999990463257;1;1;0;0;1;1;0
1;0;0;32,2000007629395;0,757575750350952;3,09999990463257;1;1;1;0;1;1;0
1;0;0;28;0,223880603909492;3,09999990463257;0;0;0;0;1;1;0
1;0;0;26,5;0,921875;3,20000004768372;1;0;0;0;1;1;0
1;0;0;38;0,6875;2;0;0;0;0;1;1;0
0;0;0;46;0,800000011920929;10,6000003814697;1;1;4;1;0;0;0
1;0;0;41,9000015258789;0,794520556926727;3,20000004768372;0;1;0;0;1;1;0
1;1;0;20;0,902438998222351;3,20000004768372;1;0;0;0;1;1;0
1;0;0;36;0,797385632991791;4,30000019073486;1;0;0;0;1;0;0
1;0;0;32;0,653061211109161;4,30000019073486;1;1;2;1;1;1;0
0;0;1;59;0,806451618671417;2;1;0;0;0;1;1;0
1;1;0;42,7000007629395;0,800000011920929;1,79999995231628;1;1;0;0;1;0;1
1;0;0;34;0,878980875015259;3,59999990463257;0;1;1;0;1;1;0
1;0;0;24,7999992370605;0,899082541465759;3,59999990463257;0;1;0;0;0;1;0
1;1;0;37,9000015258789;0,738461554050446;3,20000004768372;1;0;0;0;0;0;0
1;0;0;27,7999992370605;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;32;0,801724135875702;5,30000019073486;1;1;1;0;0;1;0
1;0;0;40;0,925373136997223;4,30000019073486;0;1;1;0;0;1;0
1;0;0;35;0,838709652423859;3,09999990463257;1;1;3;0;1;1;0
1;0;0;29;0,665306150913239;3,09999990463257;1;1;1;0;1;1;0
0;0;0;37;0,899999976158142;4,30000019073486;0;0;0;0;1;1;0
1;0;0;29;0,945945918560028;10,6000003814697;1;1;1;1;1;1;0
1;0;1;19;0,802631556987762;4,30000019073486;1;0;0;0;0;1;0
1;0;0;24;0,902127683162689;1,79999995231628;0;0;0;0;1;1;0
1;0;0;29;0,859813094139099;3,20000004768372;0;1;2;0;1;1;0
1;0;0;31,1000003814697;0,802919685840607;10,6000003814697;1;0;0;0;0;1;0
1;0;0;31,8999996185303;0,800539076328278;3,09999990463257;1;1;1;0;1;1;0
1;0;0;31;0,769230782985687;3,09999990463257;1;0;0;0;1;1;0
1;0;0;31;0,949367105960846;3,90000009536743;1;1;2;0;0;1;0
1;0;0;32;0,54666668176651;1,79999995231628;1;1;0;0;1;1;0
1;0;0;21;0,635838150978088;3,09999990463257;1;1;0;0;1;1;0
1;0;0;24,7000007629395;0,799126625061035;3,20000004768372;1;1;2;0;1;1;0
1;0;0;32;0,970909118652344;3,20000004768372;1;1;0;1;1;0;0
1;0;0;29;0,894039750099182;3,20000004768372;1;1;0;0;1;1;0
1;0;0;36;0,798701286315918;3,90000009536743;1;1;0;0;1;0;0
1;0;0;30;0,795454561710358;3,20000004768372;1;1;0;0;0;1;0
1;0;0;19;0,725806474685669;1,79999995231628;0;0;0;1;0;1;0
1;0;0;34;0,797814190387726;3,20000004768372;1;1;0;1;1;1;0
1;0;0;29;0,796992480754852;1,79999995231628;1;0;0;0;1;1;0
0;0;0;27;0,72560977935791;10,6000003814697;1;1;0;0;1;0;1
1;0;0;36;0,798479080200195;3,20000004768372;0;1;1;0;1;1;0
1;0;0;29;0,395017802715302;3,20000004768372;1;1;0;0;1;1;0
1;0;0;31,6000003814697;0,748538017272949;1,79999995231628;1;1;0;0;1;1;0
1;0;0;36,5;0,80303031206131;3,20000004768372;1;1;2;0;0;1;1
1;0;0;32,0999984741211;0,800000011920929;5,30000019073486;1;1;0;0;1;0;0
0;0;0;44,2000007629395;0,898089170455933;3,09999990463257;1;0;0;0;1;0;0
1;0;0;24;0,467084646224976;3,20000004768372;1;1;1;0;1;1;0
1;0;0;32;0,729166686534882;10,6000003814697;1;0;0;0;1;1;0
1;0;0;38;0,490196079015732;3,20000004768372;1;1;2;0;1;1;0
1;0;0;40;0,944000005722046;3,09999990463257;1;0;0;0;1;0;0
